49    0 0 0 0.2 0.8 0.8  0.546603 0.725 0.875 0.975 0.85 0.525 0.875 0.1 0.5 0.025 0.55 0.075 0.4 0.475 0.475 0.475 0.65 0.875 0.8 0.275 0.575 0.725 0.325 0.825 
74    0 0 0 0.4 0.8 0.8  0.533232 0.725 0.875 0.975 0.85 0.525 0.875 0.1 0.5 0.025 0.55 0.075 0.4 0.475 0.475 0.475 0.15 0.875 0.8 0.275 0.575 0.725 0.325 0.825 
99    0 0 0 0.6 0.8 0.8  0.534902 0.725 0.875 0.975 0.85 0.525 0.775 0.1 0.5 0.025 0.55 0.075 0.975 0.475 0.475 0.475 0.15 0.875 0.8 0.275 0.575 0.725 0.325 0.825 
124    0 0 0 0.8 0.8 0.8  0.535103 0.725 0.875 0.975 0.85 0.525 0.75 0.1 0.5 0.025 0.55 0.075 0.75 0.475 0.475 0.475 0.15 0.875 0.8 0.275 0.575 0.725 0.325 0.825 
174    0 0 0.2 0.2 0.8 0.8  0.547217 0.725 0.875 0.975 0.85 0.525 0.875 0.1 0.5 0.025 0.55 0.075 0.4 0.475 0.475 0.475 0.15 0.875 0.325 0.275 0.575 0.225 0.325 0.825 
224    0 0 0.2 0.6 0.8 0.8  0.533127 0.725 0.875 0.975 0.85 0.525 0.725 0.1 0.5 0.025 0.55 0.075 0.75 0.475 0.475 0.475 0.15 0.875 0.8 0.275 0.575 0.725 0.325 0.825 
249    0 0 0.2 0.8 0.8 0.8  0.54451 0.725 0.875 0.975 0.85 0.525 0.75 0.1 0.5 0.025 0.55 0.075 0.75 0.475 0.475 0.475 0.15 0.875 0.8 0.275 0.575 0.725 0.325 0.875 
349    0 0 0.4 0.6 0.8 0.8  0.498669 0.725 0.45 0.65 0.925 0.8 0.875 0.075 0.65 0.625 0.3 0.425 0.8 0.475 0.3 0.975 0.8 0.5 0.825 0.15 0.4 0.875 0.1 0.15 
549    0 0 0.8 0.2 0.8 0.8  0.415351 0.725 0.45 0.65 0.925 0.55 0.675 0.075 0.375 0.625 0.3 0.225 0.275 0.475 0.3 0.975 0.825 0.5 0.825 0.175 0.4 0.35 0.1 0.15 
624    0 0 0.8 0.8 0.8 0.8  0.411866 0.725 0.45 0.65 0.925 0.55 0.675 0.075 0.375 0.625 0.3 0.225 0.7 0.475 0.3 0.975 0.825 0.5 0.825 0.175 0.4 0.35 0.1 0.15 
1224    0 0.2 0.8 0.6 0.8 0.8  0.437651 0.1 0.875 0.8 0.85 0.075 0.875 0 0.25 0 0.55 0.075 0.15 0.475 0.3 0.475 0.475 0.025 0.05 0.375 0.55 0.875 0.325 0.3 
1874    0 0.4 0.8 0.8 0.8 0.8  0.437611 0.1 0.875 0.775 0.85 0.075 0.875 0 0.25 0 0.55 0.075 0.15 0.475 0.3 0.475 0.475 0.025 0.05 0.375 0.55 0.875 0.325 0.3 
2216    0 0.6 0.4 0.6 0.6 0.2  2.13068 1 0.925 0.975 0.275 0.9 0.875 0.55 0.175 0.875 0.825 0.275 0.1 0.975 0.8 0.375 0.675 0 0.825 0.1 0.9 0.7 0.1 0.675 
2217    0 0.6 0.4 0.6 0.6 0.4  2.24949 0.975 0.925 0.975 0.275 0.9 0.875 0.55 0.175 0.15 0.475 0.275 0.15 0.8 0.8 0.375 0.675 0 0.825 0.575 0.9 0.7 0.1 0.675 
2221    0 0.6 0.4 0.6 0.8 0.2  2.04689 0.725 0.925 0.175 0.625 0.9 0.875 0.275 0.475 0.825 0.55 0.325 0.075 0.475 0.3 0.975 0.525 0 0.65 0.175 0.675 0.375 0.1 0.3 
2240    0 0.6 0.4 0.8 0.6 0  2.26256 0.825 0.925 0.975 0.125 0.9 0.875 0.275 0.725 0.075 0.775 0.775 0.225 0.475 0.325 0.725 0.125 0.825 0.825 0.425 0.525 0.425 0.025 0.65 
