324    0 0 0.4 0.4 0.8 0.8  0.562359 0.625 0.75 1 0.975 0.95 0.575 0.05 0.5 0.15 0.45 0.25 0.625 0.3 0 0.325 0.7 0.5 0.175 0.325 0.625 0.725 0.95 0.525 
374    0 0 0.4 0.8 0.8 0.8  0.433312 0.35 0.55 0.825 0.525 0.95 0.425 0.15 0.425 0.275 0.375 0.975 0.825 0.625 0.475 0 0.125 0.775 0.625 0.25 0.7 0.425 0.3 0.775 
474    0 0 0.6 0.6 0.8 0.8  0.405707 0.825 0.75 0.55 0.925 0.2 0.9 0.15 0.825 0.7 0 0.85 0.3 0 0.35 0 0.15 0 0.65 0.5 0.725 0.65 0.05 0.625 
499    0 0 0.6 0.8 0.8 0.8  0.434488 0.35 0.55 0.825 0.525 0.95 0.425 0.15 0.425 0.35 0.375 0.975 0.825 0.625 0.475 0 0.125 0.775 0.625 0.25 0.7 0.425 0.3 0.775 
624    0 0 0.8 0.8 0.8 0.8  0.422404 0.075 0.75 0.825 0.95 0.95 0.75 0.825 0.05 0.95 0.275 0.65 0.45 0.625 0.975 0.475 0.475 0.075 0.15 0 0.175 0.25 0.9 0.775 
1607    0 0.4 0.4 0.8 0.2 0.4  2.26948 0.925 0.825 0.7 0.525 0.025 0.95 0.925 0.075 0.425 0.075 0.5 0.375 0.825 0.975 0.45 0.775 0.325 0.65 0 0.9 0.9 0.525 0 
1732    0 0.4 0.6 0.8 0.2 0.4  2.36588 0.925 0.825 0.7 0.525 0.025 0.95 0.925 0.075 0.425 0.075 0.5 0.45 0.825 0.975 0.45 0.775 0.325 0.65 0 0.9 0.9 0.525 0 
1741    0 0.4 0.6 0.8 0.6 0.2  1.24449 0.875 0.975 0.825 0.775 0.65 0.975 0.375 0.325 0.525 0.8 0.65 0.225 0.65 0.15 0.55 0.425 0.825 0.15 0.125 0.7 0.5 0.15 0.425 
1853    0 0.4 0.8 0.8 0 0.6  2.23274 0.975 0.825 0.7 0.525 0.025 0.95 0.325 0.075 0.425 0.05 0.375 0.375 0.825 0.975 0.45 0.95 0.325 0.65 0 0.9 0.9 0.525 0 
1857    0 0.4 0.8 0.8 0.2 0.4  2.22516 0.925 0.825 0.7 0.525 0.025 0.95 0.3 0.075 0.425 0.05 0.5 0.375 0.825 0.975 0.45 0.95 0.325 0.65 0 0.9 0.9 0.525 0 
2216    0 0.6 0.4 0.6 0.6 0.2  1.45932 0.875 0.975 0.65 0.775 0.65 0.975 0.175 0.325 0.925 1 0.275 0.225 0.65 0.15 0.05 0.5 0.825 0.15 0.125 0.7 0.5 0.15 0.375 
2231    0 0.6 0.4 0.8 0.2 0.2  1.76387 0.825 0.75 0.85 0.925 0.075 0.9 0.25 0 0.075 0.175 0.15 0.075 0.625 0 0.075 0.45 0.625 0.975 0.5 1 0.95 0.9 0.775 
2232    0 0.6 0.4 0.8 0.2 0.4  2.33922 0.925 0.825 0.7 0.525 0.025 0.95 0.925 0.075 0.425 0.075 0.675 0.45 0.825 0.975 0.45 0.775 0.325 0.65 0 0.9 0.9 0.525 0 
2233    0 0.6 0.4 0.8 0.2 0.6  2.18305 0.925 0.825 0.7 0.525 0.025 0.95 0.925 0.075 0.425 0.075 0.5 0.375 0 0.975 0.45 0.775 0.325 0.65 0 0.9 0.9 0.525 0 
2236    0 0.6 0.4 0.8 0.4 0.2  1.65011 0.875 0.975 0.825 0.6 0.65 0.975 0.375 0.325 1 0.9 0.275 0.775 0.65 0.15 0.55 0.5 0.825 0.15 0.125 0.7 0.5 0.15 0.375 
2237    0 0.6 0.4 0.8 0.4 0.4  1.02798 0.875 0.975 0.825 0.6 0.65 0.975 0.375 0.325 0.975 0.3 0.425 0.225 0.65 0.15 0.55 0.025 0.475 0.15 0.125 0.7 0.5 0.15 0.375 
2240    0 0.6 0.4 0.8 0.6 0  1.36228 0.875 0.975 0.825 0.6 0.65 0.975 0.375 0.325 0.975 0.9 0.425 0.225 0.65 0.15 0.55 0.5 0.825 0.15 0.125 0.7 0.5 0.15 0.375 
2241    0 0.6 0.4 0.8 0.6 0.2  2.54406 0.9 0.825 0.825 0.525 1 0.95 0.675 0.075 0.1 0.05 0.675 0.375 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0.775 
2242    0 0.6 0.4 0.8 0.6 0.4  1.48933 0.875 0.975 0.825 0.775 0.625 0.85 0.4 0.35 0.525 0.8 0.65 0.225 0.65 0.15 0.225 0.5 0.825 0.15 0.125 0.7 0.6 0.15 0.375 
2340    0 0.6 0.6 0.6 0.6 0  2.01886 0.95 0.975 0.825 0.775 0.6 0.975 0.775 0.325 0.925 0.8 0.275 0.225 0.65 0.65 0.55 0.4 0.825 0.15 0.125 0.7 0.525 0.15 0.375 
2341    0 0.6 0.6 0.6 0.6 0.2  1.29377 0.875 0.975 0.65 0.775 0.65 0.975 0.175 0.325 0.925 1 0.275 0.225 0.65 0.15 0.55 0.5 0.825 0.15 0.125 0.7 0.5 0.15 0.375 
2356    0 0.6 0.6 0.8 0.2 0.2  1.86443 0.825 0.75 0.85 0.925 0.125 0.9 0.25 0 0.325 0.375 0.15 0.175 0.625 0 0.075 0.1 0.625 0.975 0.5 1 0.95 0.9 0.775 
2357    0 0.6 0.6 0.8 0.2 0.4  1.32155 0.825 0.7 0.85 0.925 0.125 0.9 0.3 0 0.125 0 0.15 0.175 0.625 0 0.075 0.1 0.625 0.975 0.5 1 0.425 0.9 0.775 
2361    0 0.6 0.6 0.8 0.4 0.2  1.51829 0.825 0.75 0.85 0.925 0.125 0.9 0.25 0 0.425 0 0.15 0.175 0.625 0 0.075 0.1 0.625 0.975 0.5 1 0.95 0.9 0.775 
2362    0 0.6 0.6 0.8 0.4 0.4  2.07868 0.9 0.7 0.825 0.525 1 0.95 0.225 0.1 0.1 0.05 0.675 0.075 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0 
2365    0 0.6 0.6 0.8 0.6 0  2.04338 0.95 0.975 0.825 0.775 0.6 0.975 0.775 0.325 0.6 0.8 0.275 0.225 0.65 0.65 0.55 0.2 0.825 0.15 0.125 0.7 0.525 0.15 0.375 
2366    0 0.6 0.6 0.8 0.6 0.2  1.82753 0.875 0.975 0.65 0.775 0.65 0.975 0.175 0.225 0.925 1 0.275 0.225 0.65 0.15 0.55 0.25 0.825 0.15 0.125 0.7 0.675 0.15 0.375 
2367    0 0.6 0.6 0.8 0.6 0.4  2.39942 0.9 0.7 0.825 0.525 1 0.95 0.225 0.075 0.1 0.05 0.675 0.075 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0.775 
2471    0 0.6 0.8 0.6 0.8 0.2  2.03963 0.925 0.825 0.625 0.8 1 0.95 0.325 0.075 0.1 0.05 0.5 0.375 1 0.975 0.45 0.95 0.325 0.975 0.075 0.9 0.9 0.15 0.775 
2481    0 0.6 0.8 0.8 0.2 0.2  1.81247 0.875 0.975 0.5 0.875 0.25 0.9 0.375 0.25 1 0.75 0.6 0.225 0.65 1 0.525 0.475 0.825 0.15 0.125 0.7 0.75 0.15 0.45 
2491    0 0.6 0.8 0.8 0.6 0.2  2.16771 0.925 0.9 0.625 0.525 1 0.95 0.325 0.075 0.075 0.15 0.5 0.375 1 0.975 0.45 0.95 0.325 0.65 0.25 0.9 0.275 0.15 0.7 
2496    0 0.6 0.8 0.8 0.8 0.2  2.06925 0.925 0.9 0.825 0.525 1 0.95 0.325 0.075 0.075 0.2 0.5 0.375 1 0.975 0.45 0.95 0.325 0.65 0.25 0.9 0.275 0.15 0.7 
2497    0 0.6 0.8 0.8 0.8 0.4  1.69752 0.9 0.7 0.825 0.525 1 0.95 0.225 0.075 0.1 0.05 0.075 0.075 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0 
2591    0 0.8 0 0.6 0.6 0.2  1.79153 0.8 0.85 0.875 0.925 0.95 0.875 0.075 0 0.475 0 0.4 0.7 0.95 0.975 0.2 0.775 0.825 0.325 0.175 0.3 0.25 0.725 0.45 
2697    0 0.8 0.2 0.4 0.8 0.4  2.07906 0.925 0.75 0.825 0.825 0.975 0.6 0.3 0.225 0.1 0.175 0.35 0.15 0.3 0.975 0.275 0.625 0.825 0.675 0.5 0.525 0.025 0.15 0.1 
2711    0 0.8 0.2 0.6 0.4 0.2  1.88136 0.825 1 0.775 0.5 0.95 0.85 0.475 0.425 0.125 0.45 0.45 0.075 0.125 0.975 0.4 0.125 0.775 0.475 0.15 0.425 0.95 0.9 0.775 
2717    0 0.8 0.2 0.6 0.6 0.4  1.98353 0.9 0.825 0.825 0.525 1 0.75 0.675 0.075 0.1 0.05 0.675 0.375 0.85 0.975 0.4 0.95 0.325 0.65 0 0 0.975 0.15 0.775 
2733    0 0.8 0.2 0.8 0.2 0.6  2.41853 1 0.75 0.975 0.8 0.95 0.875 0.375 0.05 0.5 0 0.25 0.1 0.625 0 0.925 0 0.775 0.325 0.3 0.425 0.425 0.9 0.625 
2736    0 0.8 0.2 0.8 0.4 0.2  1.82379 0.825 1 0.925 0.5 0.95 0.85 0.025 0.425 0.125 0.45 0.45 0.075 0.125 0.975 0.4 0.125 0.775 0.475 0.15 0.425 0.95 0.9 0.775 
2741    0 0.8 0.2 0.8 0.6 0.2  1.40756 0.825 1 0.925 0.5 0.95 0.85 0.25 0.425 0.9 0.45 0.45 0.075 0.125 0.975 0.4 0.125 0.775 0.475 0.975 0.5 0.925 0.9 0.75 
2815    0 0.8 0.4 0.4 0.6 0  1.36343 0.625 0.9 0.675 0.525 0.95 0.2 0.325 0.4 0.1 0.2 0.45 0 0.975 0.975 0.45 0.8 0.825 0.65 0.25 0.9 0.925 0.65 0.775 
2816    0 0.8 0.4 0.4 0.6 0.2  1.40616 0.625 0.9 0.675 0.25 0.95 0.2 0.325 0.4 0.1 0.2 0.45 0 0.975 0.975 0.45 0.8 0.825 0.65 0.25 0.9 0.925 0.65 0.775 
2822    0 0.8 0.4 0.4 0.8 0.4  2.03301 0.925 0.75 0.825 0.825 0.975 0.6 0.3 0.075 0.1 0.175 0.35 0.15 0.3 0.975 0.275 0.625 0.825 0.675 0.5 0.525 0.375 0.15 0.1 
2840    0 0.8 0.4 0.6 0.6 0  2.17002 0.9 0.825 0.825 0.525 1 0.95 0.675 0.075 0.1 0.05 0.675 0.45 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0.775 
2841    0 0.8 0.4 0.6 0.6 0.2  2.16923 0.925 0.8 0.825 0.525 1 0.95 0.225 0.075 0.1 0.05 0.675 0.375 0.3 0.975 0.275 0.95 0.325 0.65 0.25 0.9 0.35 0.15 0.775 
2856    0 0.8 0.4 0.8 0.2 0.2  1.96845 0.825 1 0.925 0.5 0.95 0.85 0.025 0.425 0.125 0.45 0.45 0.075 0.125 0.975 0.75 0.125 0.775 0.475 0.15 0.425 0.95 0.9 0.775 
2857    0 0.8 0.4 0.8 0.2 0.4  1.95804 0.875 0.975 0.825 0.6 0.125 0.975 0.375 0.325 0.975 0.9 0.425 0.225 0.65 0.15 0.55 0.5 0.825 0.125 0.125 0.7 0.5 0.15 0.375 
2858    0 0.8 0.4 0.8 0.2 0.6  2.24248 1 0.75 0.975 0.8 0.95 0.85 0.375 0.05 0.5 0 0.25 0.1 0.625 0 0.925 0 0.775 0.325 0.3 0.425 0.425 0.9 0.625 
2861    0 0.8 0.4 0.8 0.4 0.2  2.3716 0.65 0.9 0.625 0.425 1 0.95 0.375 0.075 0.1 0.2 0.975 0.7 1 0.975 0.45 0.95 0.325 0.65 0.25 0.9 0.275 0.15 0.775 
2862    0 0.8 0.4 0.8 0.4 0.4  1.45053 0.825 0.85 0.85 0.925 0.125 0.9 0.25 0 0.325 0 0.15 0.175 0.625 0 0.075 0.1 0.625 0.975 0.5 1 0.95 0.9 0.775 
2865    0 0.8 0.4 0.8 0.6 0  1.3171 0.875 0.975 0.975 0.775 0.65 0.975 0.175 0.225 0.775 1 0.275 0.225 0.65 0.15 0.55 0.25 0.825 0.15 0.125 0.7 0.675 0.15 0.375 
2866    0 0.8 0.4 0.8 0.6 0.2  2.59197 0.65 0.9 0.625 0.425 1 0.95 0.375 0.075 0.1 0.2 0.975 0.2 1 0.975 0.45 0.95 0.325 0.65 0.25 0.9 0.275 0.15 0.775 
2867    0 0.8 0.4 0.8 0.6 0.4  2.61447 0.45 0.7 0.825 0.525 1 0.95 0.225 0.075 0.1 0.05 0.675 0.375 1 0.975 0.4 0.95 0.325 0.65 0.25 0 0.35 0.15 0.775 
2965    0 0.8 0.6 0.6 0.6 0  1.92847 0.925 0.825 0.825 0.525 1 0.95 0.325 0.225 0.1 0.05 0.5 0.375 1 0.975 0.45 0.475 0.325 0.65 0.25 0.975 0.9 0.15 0.775 
2966    0 0.8 0.6 0.6 0.6 0.2  2.32309 0.925 0.825 0.675 0.525 0.925 0.95 0.325 0.075 0.1 0.05 0.5 0.375 1 0.975 0.45 0.95 0.325 0.65 0.25 0.9 0.35 0.15 0.775 
