499    0 0 0.6 0.8 0.8 0.8  0.46269 0.7 0.775 0 0.85 0.25 0.975 0.6 0.35 0.025 0.375 0.075 0.525 0.175 0.325 0.625 0 0.625 0.325 0.1 0.75 0.725 0.05 0.125 
1249    0 0.2 0.8 0.8 0.8 0.8  0.51548 0.7 0.775 0 0.75 0.025 1 0.225 0.6 0.05 0.85 0.1 0.45 0.65 0.325 0.625 0 0.625 0.325 0.175 0.25 0.275 0.05 0.125 
1731    0 0.4 0.6 0.8 0.2 0.2  1.16477 1 0.775 0.95 0.75 0.8 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.95 0.5 0.975 0.625 0 0.4 0 0.975 
1732    0 0.4 0.6 0.8 0.2 0.4  1.48247 1 0.775 0.95 0.75 0.175 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.95 0.5 0.975 0.625 0 0.4 0.025 0.975 
1736    0 0.4 0.6 0.8 0.4 0.2  1.25825 1 0.775 0.975 0.75 0.8 0.95 0.225 0.175 0.05 0.05 0.75 0.3 0.65 0.325 0.1 0.95 0.5 0.975 0.625 0 0.4 0.025 0.975 
1737    0 0.4 0.6 0.8 0.4 0.4  1.23737 1 0.775 0.95 0.75 0.8 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.3 0.5 0.975 0.625 0 0.4 0.55 0.975 
1741    0 0.4 0.6 0.8 0.6 0.2  1.23705 1 0.775 0.95 0.75 0.8 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.95 0.5 0.975 0.625 0 0.4 0.675 0.975 
1857    0 0.4 0.8 0.8 0.2 0.4  1.08696 1 0.775 0.95 0.75 0.5 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.3 0.5 0.975 0.625 0 0.4 0.55 0.975 
1862    0 0.4 0.8 0.8 0.4 0.4  1.10138 1 0.775 0.95 0.75 0.8 0.95 0.225 0.175 0.275 0.05 0.75 0.3 0.65 0.325 0.1 0.3 0.5 0.975 0.975 0 0.4 0.55 0.975 
1867    0 0.4 0.8 0.8 0.6 0.4  1.2054 1 0.775 0.95 0.75 0.8 0.95 0.225 0.2 0.45 0.05 0.75 0.3 0.65 0.325 0.1 0.3 0.5 0.975 0.625 0 0.4 0.2 0.975 
2091    0 0.6 0.2 0.6 0.6 0.2  2.54641 0.575 0.875 0.95 0.925 0.825 0.95 0.225 0.3 0.1 0.2 0.275 0.025 0.75 0.95 0.9 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2092    0 0.6 0.2 0.6 0.6 0.4  2.78126 0.575 0.875 0.95 0.925 0.825 0.95 0.45 0.3 0.1 0.925 0.275 0.025 0.75 0.95 0.9 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2096    0 0.6 0.2 0.6 0.8 0.2  2.63001 0.575 0.875 0.95 0.925 0.825 0.95 0.8 0.3 0.1 0.475 0.275 0.025 0.75 0.95 0.9 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2111    0 0.6 0.2 0.8 0.4 0.2  2.03454 0.675 0.775 0.925 0.925 0.825 0.95 0.6 0.675 0.1 0.075 0.8 0.275 0.65 0.325 0.4 0.3 0.325 0.825 0.625 0.725 0.375 0.225 0.975 
2112    0 0.6 0.2 0.8 0.4 0.4  1.98773 0.675 0.775 0.925 0.925 0.825 0.95 0.6 0.675 0.1 0.075 0.8 0.275 0.65 0.325 0.4 0.3 0.325 0.825 0.625 0.725 0.375 0.7 0.975 
2116    0 0.6 0.2 0.8 0.6 0.2  2.4528 0.575 0.875 0.95 0.925 0.825 0.95 0.925 0.3 0.1 0.925 0.275 0.025 0.75 0.95 0.9 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2122    0 0.6 0.2 0.8 0.8 0.4  2.6336 0.575 0.875 0.95 0.925 0.825 0.95 0.925 0.3 0.1 0.925 0.275 0.025 0.75 0.95 0.575 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2210    0 0.6 0.4 0.6 0.4 0  1.2672 0.95 0.975 0.6 0.775 0.55 1 0.525 0.6 0.25 0.05 0.275 0.625 0.65 0.325 0.45 0.025 0.975 0.975 0.625 1 0.275 0.175 0.5 
2215    0 0.6 0.4 0.6 0.6 0  1.58325 0.95 0.875 0.925 0.75 0.8 1 0.225 0.225 0.525 0.525 0.275 0.85 0.65 0.325 0.225 0.275 0.5 0.975 0.625 0.725 0.075 0.2 0.975 
2216    0 0.6 0.4 0.6 0.6 0.2  2.31379 0.6 0.85 0.825 0.4 0.825 0.95 0.225 0.675 0.1 0.725 0.8 0.275 0.65 0.325 0.4 0.3 0.5 0.825 0.625 0.725 0.525 0.7 0.975 
2217    0 0.6 0.4 0.6 0.6 0.4  2.43029 0.9 0.775 0.725 0.75 0.9 0.95 0.225 0.025 0.875 0.425 0.25 0.025 0.65 0.325 0.75 0.3 0.5 0.5 0.625 0.775 0.025 0.225 0.825 
2231    0 0.6 0.4 0.8 0.2 0.2  2.1407 1 0.875 0.95 0.75 0.6 1 0.075 0.125 0.05 0.05 0.275 0.85 0.65 0.325 0.225 0.275 0.5 0.975 0.625 0.9 0.65 0.2 0.975 
2235    0 0.6 0.4 0.8 0.4 0  1.37411 0.95 0.975 0.6 0.775 0.55 1 0.575 0.6 0.25 0.05 0.275 0.625 0.65 0.325 0.45 0.025 0.975 0.975 0.625 1 0.275 0.175 0.5 
2236    0 0.6 0.4 0.8 0.4 0.2  1.99189 0.95 0.75 0.9 0.075 0.45 0.95 0.55 0.15 0.225 0.325 0.45 0.55 0.65 0.325 0.4 0.3 0.5 0.325 0.125 0.775 0.025 0.7 0.5 
2237    0 0.6 0.4 0.8 0.4 0.4  2.41408 0.675 0.775 0.925 0.75 0.825 0.95 0.725 0.675 0.1 0.725 0.8 0.275 0.65 0.325 0.4 0.3 0.5 0.825 0.625 0.725 0.375 0.7 0.975 
2240    0 0.6 0.4 0.8 0.6 0  2.04 0.6 0.85 0.825 0.2 0.825 0.95 0.225 0.675 0.1 0.725 0.8 0.275 0.65 0.325 0.4 0.3 0.5 0.825 0.625 0.725 0.525 0.7 0.975 
2241    0 0.6 0.4 0.8 0.6 0.2  2.34679 0.575 0.875 0.95 0.925 0.825 0.95 0.975 0.3 0.1 0.25 0.275 0.025 0.75 0.95 0.9 0.3 0 0.325 0.8 0.8 0.075 0.3 0.425 
2242    0 0.6 0.4 0.8 0.6 0.4  2.51857 0.9 0.775 0.55 0.75 0.9 0.95 0.225 0.025 0.875 0.425 0.25 0.15 0.65 0.975 0.1 0.3 0.5 0.5 0.625 0.775 0.025 0.225 0.8 
2245    0 0.6 0.4 0.8 0.8 0  1.84797 0.875 0.85 0.875 0.65 0.8 1 0.575 0.3 0.2 0.425 0.5 0.85 0.65 0.325 0.95 0.05 0.65 0.975 0.625 0.75 0.475 0.175 0.65 
2246    0 0.6 0.4 0.8 0.8 0.2  1.95563 0.675 0.775 0.775 0.75 0.825 0.95 0.225 0.325 0.375 0.725 0.275 0.275 0.65 0.325 0.4 0.3 0.5 0.825 0.625 0.725 0.025 0.7 0.4 
2247    0 0.6 0.4 0.8 0.8 0.4  1.95556 0.675 0.775 0.825 0.225 0.825 0.95 0.225 0.125 0.225 0.275 0.275 0.125 0.65 0.325 0.4 0.625 0 0.825 0.625 0.725 0.025 0.7 0.975 
